champ_a,role_a,champ_b,role_b,winrate,matches
Quinn,Jungle,LeeSin,Jungle,0.5586,8
Quinn,Jungle,Hecarim,Jungle,0.5535,6
Quinn,Jungle,Khazix,Jungle,0.5567,5
Quinn,Jungle,Viego,Jungle,0.5093,7
Quinn,Jungle,Qiyana,Jungle,0.5677,5
Quinn,Mid,Olaf,Top,0.5253,12
Quinn,Mid,Sion,Top,0.5028,7
Quinn,Mid,Teemo,Top,0.4497,7
Quinn,Mid,Tryndamere,Top,0.5158,6
Quinn,Mid,Jax,Top,0.4495,16
Quinn,Mid,Chogath,Top,0.5298,6
Quinn,Mid,DrMundo,Top,0.4609,6
Quinn,Mid,Irelia,Top,0.4452,9
Quinn,Mid,Gangplank,Top,0.5436,12
Quinn,Mid,Malphite,Top,0.4779,10
Quinn,Mid,Renekton,Top,0.5265,11
Quinn,Mid,Nasus,Top,0.495,16
Quinn,Mid,Gragas,Top,0.4852,6
Quinn,Mid,Pantheon,Top,0.4814,6
Quinn,Mid,Mordekaiser,Top,0.518,10
Quinn,Mid,Yorick,Top,0.4292,6
Quinn,Mid,Garen,Top,0.4443,12
Quinn,Mid,Riven,Top,0.4465,5
Quinn,Mid,Shen,Top,0.5102,8
Quinn,Mid,Fiora,Top,0.5304,8
Quinn,Mid,Darius,Top,0.503,12
Quinn,Mid,Jayce,Top,0.5043,15
Quinn,Mid,Gnar,Top,0.4747,8
Quinn,Mid,Camille,Top,0.4608,5
Quinn,Mid,Kled,Top,0.5054,5
Quinn,Mid,Aatrox,Top,0.4454,10
Quinn,Mid,Ornn,Top,0.4288,7
Quinn,Mid,Yone,Top,0.5711,19
Quinn,Mid,Ambessa,Top,0.5634,12
Quinn,Mid,Sett,Top,0.4487,10
Quinn,Mid,KSante,Top,0.453,10
Quinn,Mid,Zaahen,Top,0.4986,8
Quinn,Mid,MasterYi,Jungle,0.5621,8
Quinn,Mid,Warwick,Jungle,0.5622,6
Quinn,Mid,Nunu,Jungle,0.5264,7
Quinn,Mid,Chogath,Jungle,0.5325,8
Quinn,Mid,Shaco,Jungle,0.5154,9
Quinn,Mid,Nocturne,Jungle,0.541,13
Quinn,Mid,JarvanIV,Jungle,0.5299,15
Quinn,Mid,MonkeyKing,Jungle,0.5376,12
Quinn,Mid,LeeSin,Jungle,0.4667,28
Quinn,Mid,Nidalee,Jungle,0.5642,7
Quinn,Mid,Talon,Jungle,0.5185,15
Quinn,Mid,Shyvana,Jungle,0.5465,7
Quinn,Mid,Graves,Jungle,0.429,21
Quinn,Mid,Rengar,Jungle,0.5305,12
Quinn,Mid,Hecarim,Jungle,0.4619,10
Quinn,Mid,Khazix,Jungle,0.4363,13
Quinn,Mid,Diana,Jungle,0.5232,8
Quinn,Mid,Kayn,Jungle,0.541,9
Quinn,Mid,Belveth,Jungle,0.5055,6
Quinn,Mid,Briar,Jungle,0.4827,6
Quinn,Mid,Viego,Jungle,0.4673,20
Quinn,Mid,Ekko,Jungle,0.5326,11
Quinn,Mid,Qiyana,Jungle,0.4628,15
Quinn,Mid,Vi,Jungle,0.4836,12
Quinn,Mid,Sylas,Jungle,0.4754,14
Quinn,Mid,Lillia,Jungle,0.5058,8
Quinn,Mid,Naafiri,Jungle,0.5711,8
Quinn,Mid,Sivir,ADC,0.4921,7
Quinn,Mid,Tristana,ADC,0.5712,18
Quinn,Mid,MissFortune,ADC,0.4648,7
Quinn,Mid,Ashe,ADC,0.4415,9
Quinn,Mid,Twitch,ADC,0.5014,10
Quinn,Mid,Corki,ADC,0.5406,6
Quinn,Mid,Caitlyn,ADC,0.4551,31
Quinn,Mid,Ezreal,ADC,0.4508,27
Quinn,Mid,Varus,ADC,0.4823,7
Quinn,Mid,Viktor,ADC,0.5485,6
Quinn,Mid,Ziggs,ADC,0.5218,5
Quinn,Mid,Draven,ADC,0.4296,6
Quinn,Mid,Syndra,ADC,0.5181,5
Quinn,Mid,Kaisa,ADC,0.4489,38
Quinn,Mid,Yasuo,ADC,0.5523,7
Quinn,Mid,Jhin,ADC,0.5512,41
Quinn,Mid,Zeri,ADC,0.5445,10
Quinn,Mid,Jinx,ADC,0.433,37
Quinn,Mid,Lucian,ADC,0.5039,13
Quinn,Mid,Samira,ADC,0.4393,7
Quinn,Mid,Kalista,ADC,0.4936,8
Quinn,Mid,Xayah,ADC,0.5204,10
Quinn,Mid,Aphelios,ADC,0.5156,13
Quinn,Mid,Yunara,ADC,0.5141,32
Quinn,Mid,Alistar,Support,0.4852,10
Quinn,Mid,Soraka,Support,0.4666,11
Quinn,Mid,Zilean,Support,0.562,9
Quinn,Mid,Janna,Support,0.496,10
Quinn,Mid,Karma,Support,0.4772,11
Quinn,Mid,Swain,Support,0.4535,7
Quinn,Mid,Blitzcrank,Support,0.5689,12
Quinn,Mid,Pantheon,Support,0.5482,13
Quinn,Mid,Leona,Support,0.4378,17
Quinn,Mid,Lux,Support,0.4842,12
Quinn,Mid,Xerath,Support,0.5336,7
Quinn,Mid,Nautilus,Support,0.543,23
Quinn,Mid,Lulu,Support,0.5091,33
Quinn,Mid,Seraphine,Support,0.4776,10
Quinn,Mid,Velkoz,Support,0.5683,5
Quinn,Mid,Camille,Support,0.436,6
Quinn,Mid,Braum,Support,0.511,11
Quinn,Mid,Senna,Support,0.454,9
Quinn,Mid,Nami,Support,0.4873,17
Quinn,Mid,Yuumi,Support,0.4462,11
Quinn,Mid,Thresh,Support,0.4856,35
Quinn,Mid,Bard,Support,0.5451,10
Quinn,Mid,Rakan,Support,0.4498,7
Quinn,Mid,Rell,Support,0.4833,8
Quinn,Mid,Pyke,Support,0.5303,12
Quinn,Mid,Milio,Support,0.5083,11
Quinn,Mid,Annie,Mid,0.5309,5
Quinn,Mid,Galio,Mid,0.4345,8
Quinn,Mid,TwistedFate,Mid,0.4809,12
Quinn,Mid,Leblanc,Mid,0.5014,10
Quinn,Mid,Vladimir,Mid,0.4553,7
Quinn,Mid,Ryze,Mid,0.4292,6
Quinn,Mid,Anivia,Mid,0.5128,6
Quinn,Mid,Kassadin,Mid,0.5301,12
Quinn,Mid,Irelia,Mid,0.5585,6
Quinn,Mid,Veigar,Mid,0.5253,5
Quinn,Mid,Katarina,Mid,0.5672,12
Quinn,Mid,Orianna,Mid,0.4439,5
Quinn,Mid,Nasus,Mid,0.4396,8
Quinn,Mid,Akali,Mid,0.5477,11
Quinn,Mid,Malzahar,Mid,0.4846,8
Quinn,Mid,Lux,Mid,0.5061,6
Quinn,Mid,Xerath,Mid,0.5364,14
Quinn,Mid,Ahri,Mid,0.4801,23
Quinn,Mid,Fizz,Mid,0.5438,11
Quinn,Mid,Viktor,Mid,0.5376,28
Quinn,Mid,Lissandra,Mid,0.4423,12
Quinn,Mid,Diana,Mid,0.5179,6
Quinn,Mid,Syndra,Mid,0.5705,15
Quinn,Mid,Yasuo,Mid,0.5469,19
Quinn,Mid,Taliyah,Mid,0.507,5
Quinn,Mid,Zed,Mid,0.4976,16
Quinn,Mid,Ekko,Mid,0.4381,10
Quinn,Mid,Sylas,Mid,0.4291,15
Quinn,Mid,Vex,Mid,0.4297,5
Quinn,Mid,Yone,Mid,0.455,13
Quinn,Mid,Locke,Mid,0.5389,11
Quinn,Mid,Aurora,Mid,0.5702,5
Quinn,ADC,LeeSin,Jungle,0.5015,8
Quinn,ADC,Rengar,Jungle,0.4842,5
Quinn,ADC,Viego,Jungle,0.4486,7
Quinn,ADC,Sylas,Jungle,0.5406,7
Quinn,ADC,Fizz,Mid,0.5216,5
Quinn,ADC,Viktor,Mid,0.4797,7
Quinn,ADC,Syndra,Mid,0.4967,7
Quinn,ADC,Yasuo,Mid,0.4933,8
Quinn,ADC,Karma,Support,0.5011,7
Quinn,ADC,Nautilus,Support,0.5092,6
Quinn,ADC,Lulu,Support,0.4449,5
Quinn,ADC,Braum,Support,0.4588,6
Quinn,ADC,Nami,Support,0.4298,7
Quinn,ADC,Thresh,Support,0.5255,9
Quinn,ADC,Tristana,ADC,0.5569,7
Quinn,ADC,Caitlyn,ADC,0.4382,12
Quinn,ADC,Ezreal,ADC,0.4494,7
Quinn,ADC,Kaisa,ADC,0.4408,6
Quinn,ADC,Jhin,ADC,0.5686,9
Quinn,ADC,Jinx,ADC,0.4622,13
Quinn,Support,Olaf,Top,0.4429,6
Quinn,Support,Kayle,Top,0.4525,8
Quinn,Support,Sion,Top,0.5166,10
Quinn,Support,Teemo,Top,0.4661,13
Quinn,Support,Warwick,Top,0.4896,5
Quinn,Support,Tryndamere,Top,0.52,12
Quinn,Support,Jax,Top,0.4291,13
Quinn,Support,Singed,Top,0.5137,8
Quinn,Support,Chogath,Top,0.5124,12
Quinn,Support,DrMundo,Top,0.4683,9
Quinn,Support,Irelia,Top,0.5243,16
Quinn,Support,Gangplank,Top,0.5095,10
Quinn,Support,Malphite,Top,0.4331,23
Quinn,Support,Renekton,Top,0.5118,22
Quinn,Support,Vayne,Top,0.4341,6
Quinn,Support,Nasus,Top,0.4333,28
Quinn,Support,Gragas,Top,0.5487,8
Quinn,Support,Pantheon,Top,0.4438,7
Quinn,Support,Mordekaiser,Top,0.4656,18
Quinn,Support,Yorick,Top,0.4464,7
Quinn,Support,Akali,Top,0.5678,7
Quinn,Support,Kennen,Top,0.4762,6
Quinn,Support,Garen,Top,0.4369,17
Quinn,Support,Riven,Top,0.5558,6
Quinn,Support,Shen,Top,0.5264,13
Quinn,Support,Volibear,Top,0.431,8
Quinn,Support,Fiora,Top,0.4899,9
Quinn,Support,Darius,Top,0.4393,23
Quinn,Support,Jayce,Top,0.5281,27
Quinn,Support,Gnar,Top,0.4416,10
Quinn,Support,Yasuo,Top,0.4585,14
Quinn,Support,Camille,Top,0.5062,15
Quinn,Support,TahmKench,Top,0.4967,6
Quinn,Support,Kled,Top,0.5538,7
Quinn,Support,Aatrox,Top,0.438,21
Quinn,Support,Illaoi,Top,0.5111,11
Quinn,Support,Ornn,Top,0.4861,9
Quinn,Support,Yone,Top,0.4953,35
Quinn,Support,Ambessa,Top,0.5323,16
Quinn,Support,Sett,Top,0.4841,14
Quinn,Support,Gwen,Top,0.4759,6
Quinn,Support,KSante,Top,0.4895,15
Quinn,Support,Zaahen,Top,0.4611,9
Quinn,Support,XinZhao,Jungle,0.429,7
Quinn,Support,Fiddlesticks,Jungle,0.5582,7
Quinn,Support,MasterYi,Jungle,0.5397,12
Quinn,Support,Warwick,Jungle,0.5182,7
Quinn,Support,Evelynn,Jungle,0.5701,8
Quinn,Support,Chogath,Jungle,0.4727,13
Quinn,Support,Amumu,Jungle,0.4302,6
Quinn,Support,Rammus,Jungle,0.5077,9
Quinn,Support,Shaco,Jungle,0.4854,17
Quinn,Support,Nocturne,Jungle,0.449,19
Quinn,Support,JarvanIV,Jungle,0.4996,27
Quinn,Support,Elise,Jungle,0.4385,7
Quinn,Support,MonkeyKing,Jungle,0.5683,17
Quinn,Support,LeeSin,Jungle,0.4387,47
Quinn,Support,Skarner,Jungle,0.547,6
Quinn,Support,Nidalee,Jungle,0.5502,9
Quinn,Support,Udyr,Jungle,0.4526,7
Quinn,Support,Talon,Jungle,0.493,23
Quinn,Support,Shyvana,Jungle,0.5549,13
Quinn,Support,Graves,Jungle,0.5047,32
Quinn,Support,Rengar,Jungle,0.4289,10
Quinn,Support,Hecarim,Jungle,0.4827,25
Quinn,Support,Khazix,Jungle,0.5379,25
Quinn,Support,Jayce,Jungle,0.4293,7
Quinn,Support,Diana,Jungle,0.4486,10
Quinn,Support,Quinn,Jungle,0.4687,5
Quinn,Support,Kayn,Jungle,0.4289,12
Quinn,Support,Zyra,Jungle,0.4311,8
Quinn,Support,Zac,Jungle,0.4934,9
Quinn,Support,Belveth,Jungle,0.4724,11
Quinn,Support,Briar,Jungle,0.4376,9
Quinn,Support,Viego,Jungle,0.4764,40
Quinn,Support,Zed,Jungle,0.4905,7
Quinn,Support,Ekko,Jungle,0.4291,14
Quinn,Support,Qiyana,Jungle,0.4367,23
Quinn,Support,Vi,Jungle,0.5649,12
Quinn,Support,RekSai,Jungle,0.513,6
Quinn,Support,Sylas,Jungle,0.5092,22
Quinn,Support,Lillia,Jungle,0.485,13
Quinn,Support,Naafiri,Jungle,0.496,8
Quinn,Support,Annie,Mid,0.4548,7
Quinn,Support,Galio,Mid,0.5147,15
Quinn,Support,TwistedFate,Mid,0.506,21
Quinn,Support,Leblanc,Mid,0.4893,16
Quinn,Support,Vladimir,Mid,0.4291,14
Quinn,Support,Ryze,Mid,0.4893,7
Quinn,Support,Kassadin,Mid,0.5188,17
Quinn,Support,Irelia,Mid,0.4811,6
Quinn,Support,Veigar,Mid,0.4853,11
Quinn,Support,Katarina,Mid,0.5533,21
Quinn,Support,Orianna,Mid,0.4329,8
Quinn,Support,Cassiopeia,Mid,0.5274,8
Quinn,Support,Nasus,Mid,0.4343,5
Quinn,Support,Akali,Mid,0.4638,12
Quinn,Support,Malzahar,Mid,0.429,10
Quinn,Support,Lux,Mid,0.4322,12
Quinn,Support,Xerath,Mid,0.4684,14
Quinn,Support,Ahri,Mid,0.4781,35
Quinn,Support,Fizz,Mid,0.5593,20
Quinn,Support,Viktor,Mid,0.4764,40
Quinn,Support,Lissandra,Mid,0.4468,25
Quinn,Support,Diana,Mid,0.5055,15
Quinn,Support,Syndra,Mid,0.4866,25
Quinn,Support,AurelionSol,Mid,0.5291,6
Quinn,Support,Zoe,Mid,0.4722,7
Quinn,Support,Yasuo,Mid,0.4554,26
Quinn,Support,Akshan,Mid,0.5181,8
Quinn,Support,Zed,Mid,0.4749,32
Quinn,Support,Ekko,Mid,0.5093,10
Quinn,Support,Qiyana,Mid,0.4345,11
Quinn,Support,Sylas,Mid,0.5205,20
Quinn,Support,Vex,Mid,0.4929,8
Quinn,Support,Yone,Mid,0.4567,19
Quinn,Support,Locke,Mid,0.5194,24
Quinn,Support,Aurora,Mid,0.5325,7
Quinn,Support,Hwei,Mid,0.4917,11
Quinn,Support,Sivir,ADC,0.4367,12
Quinn,Support,Tristana,ADC,0.4772,41
Quinn,Support,MissFortune,ADC,0.4759,13
Quinn,Support,Ashe,ADC,0.5076,24
Quinn,Support,Twitch,ADC,0.4298,19
Quinn,Support,Corki,ADC,0.4873,8
Quinn,Support,Caitlyn,ADC,0.5052,59
Quinn,Support,Ezreal,ADC,0.4704,44
Quinn,Support,KogMaw,ADC,0.507,7
Quinn,Support,Varus,ADC,0.4514,9
Quinn,Support,Viktor,ADC,0.468,8
Quinn,Support,Draven,ADC,0.4902,10
Quinn,Support,Syndra,ADC,0.4708,7
Quinn,Support,Kaisa,ADC,0.483,65
Quinn,Support,Seraphine,ADC,0.5249,6
Quinn,Support,Yasuo,ADC,0.4798,6
Quinn,Support,Jhin,ADC,0.4773,65
Quinn,Support,Zeri,ADC,0.473,14
Quinn,Support,Jinx,ADC,0.5258,43
Quinn,Support,Lucian,ADC,0.4603,30
Quinn,Support,Samira,ADC,0.4291,10
Quinn,Support,Kalista,ADC,0.4685,16
Quinn,Support,Xayah,ADC,0.5204,12
Quinn,Support,Aphelios,ADC,0.473,15
Quinn,Support,Yunara,ADC,0.4768,42
Quinn,Support,Smolder,ADC,0.4335,9
Quinn,Support,Alistar,Support,0.4815,17
Quinn,Support,Soraka,Support,0.5481,14
Quinn,Support,Morgana,Support,0.4996,11
Quinn,Support,Zilean,Support,0.432,8
Quinn,Support,Sona,Support,0.5088,10
Quinn,Support,Janna,Support,0.5064,16
Quinn,Support,Karma,Support,0.4861,33
Quinn,Support,Swain,Support,0.4288,8
Quinn,Support,Blitzcrank,Support,0.5424,23
Quinn,Support,Pantheon,Support,0.4298,10
Quinn,Support,Leona,Support,0.4299,25
Quinn,Support,Shen,Support,0.4322,6
Quinn,Support,Lux,Support,0.4343,15
Quinn,Support,Xerath,Support,0.4891,8
Quinn,Support,Nautilus,Support,0.4933,27
Quinn,Support,Lulu,Support,0.521,64
Quinn,Support,Zyra,Support,0.4322,9
Quinn,Support,Seraphine,Support,0.4456,31
Quinn,Support,Velkoz,Support,0.4319,9
Quinn,Support,Braum,Support,0.4977,16
Quinn,Support,Senna,Support,0.4989,17
Quinn,Support,Nami,Support,0.4778,37
Quinn,Support,Yuumi,Support,0.484,17
Quinn,Support,Thresh,Support,0.5488,62
Quinn,Support,Bard,Support,0.5023,21
Quinn,Support,Rakan,Support,0.4758,10
Quinn,Support,Rell,Support,0.5476,11
Quinn,Support,Pyke,Support,0.5108,21
Quinn,Support,Renata,Support,0.4343,9
Rakan,Top,Fiddlesticks,Jungle,0.5079,6
Rakan,Top,MasterYi,Jungle,0.5632,9
Rakan,Top,Chogath,Jungle,0.5271,11
Rakan,Top,Shaco,Jungle,0.4926,12
Rakan,Top,Nocturne,Jungle,0.5662,11
Rakan,Top,JarvanIV,Jungle,0.4554,13
Rakan,Top,MonkeyKing,Jungle,0.5265,19
Rakan,Top,LeeSin,Jungle,0.488,26
Rakan,Top,Talon,Jungle,0.5419,13
Rakan,Top,Graves,Jungle,0.4994,18
Rakan,Top,Rengar,Jungle,0.5115,6
Rakan,Top,Hecarim,Jungle,0.489,9
Rakan,Top,Khazix,Jungle,0.4925,6
Rakan,Top,Kayn,Jungle,0.49,8
Rakan,Top,Belveth,Jungle,0.4292,7
Rakan,Top,Briar,Jungle,0.443,5
Rakan,Top,Viego,Jungle,0.4547,14
Rakan,Top,Ekko,Jungle,0.565,10
Rakan,Top,Qiyana,Jungle,0.523,15
Rakan,Top,Vi,Jungle,0.4885,9
Rakan,Top,RekSai,Jungle,0.5174,5
Rakan,Top,Sylas,Jungle,0.4458,9
Rakan,Top,Naafiri,Jungle,0.4757,7
Rakan,Top,TwistedFate,Mid,0.4534,10
Rakan,Top,Leblanc,Mid,0.5398,10
Rakan,Top,Vladimir,Mid,0.5701,5
Rakan,Top,Ryze,Mid,0.4983,6
Rakan,Top,Kassadin,Mid,0.51,9
Rakan,Top,Irelia,Mid,0.5274,5
Rakan,Top,Veigar,Mid,0.5341,7
Rakan,Top,Katarina,Mid,0.5299,15
Rakan,Top,Orianna,Mid,0.4952,6
Rakan,Top,Akali,Mid,0.4649,7
Rakan,Top,Lux,Mid,0.4893,7
Rakan,Top,Xerath,Mid,0.5421,9
Rakan,Top,Ahri,Mid,0.447,15
Rakan,Top,Fizz,Mid,0.4875,7
Rakan,Top,Viktor,Mid,0.5611,14
Rakan,Top,Lissandra,Mid,0.4744,10
Rakan,Top,Syndra,Mid,0.4935,18
Rakan,Top,Yasuo,Mid,0.4626,16
Rakan,Top,Zed,Mid,0.443,15
Rakan,Top,Qiyana,Mid,0.5103,5
Rakan,Top,Sylas,Mid,0.4459,15
Rakan,Top,Yone,Mid,0.5313,10
Rakan,Top,Locke,Mid,0.5528,14
Rakan,Top,Hwei,Mid,0.5014,8
Rakan,Top,Sivir,ADC,0.4785,9
Rakan,Top,Tristana,ADC,0.562,17
Rakan,Top,MissFortune,ADC,0.4743,6
Rakan,Top,Ashe,ADC,0.4497,11
Rakan,Top,Twitch,ADC,0.4288,9
Rakan,Top,Caitlyn,ADC,0.5453,23
Rakan,Top,Ezreal,ADC,0.4436,23
Rakan,Top,Viktor,ADC,0.475,5
Rakan,Top,Kaisa,ADC,0.5346,36
Rakan,Top,Yasuo,ADC,0.4361,9
Rakan,Top,Jhin,ADC,0.5114,33
Rakan,Top,Zeri,ADC,0.48,9
Rakan,Top,Jinx,ADC,0.5406,28
Rakan,Top,Lucian,ADC,0.4872,13
Rakan,Top,Samira,ADC,0.4297,9
Rakan,Top,Kalista,ADC,0.4353,6
Rakan,Top,Aphelios,ADC,0.5412,9
Rakan,Top,Yunara,ADC,0.5129,23
Rakan,Top,Smolder,ADC,0.5126,6
Rakan,Top,Alistar,Support,0.4724,8
Rakan,Top,Soraka,Support,0.5572,7
Rakan,Top,Zilean,Support,0.5131,5
Rakan,Top,Sona,Support,0.5041,5
Rakan,Top,Janna,Support,0.4907,14
Rakan,Top,Karma,Support,0.4627,13
Rakan,Top,Blitzcrank,Support,0.5286,12
Rakan,Top,Pantheon,Support,0.4728,6
Rakan,Top,Leona,Support,0.4937,15
Rakan,Top,Lux,Support,0.4508,11
Rakan,Top,Nautilus,Support,0.4923,21
Rakan,Top,Lulu,Support,0.5592,21
Rakan,Top,Seraphine,Support,0.4954,12
Rakan,Top,Braum,Support,0.4628,8
Rakan,Top,TahmKench,Support,0.4458,6
Rakan,Top,Senna,Support,0.5634,6
Rakan,Top,Nami,Support,0.477,17
Rakan,Top,Yuumi,Support,0.5264,7
Rakan,Top,Thresh,Support,0.4737,31
Rakan,Top,Bard,Support,0.5568,9
Rakan,Top,Rell,Support,0.4971,7
Rakan,Top,Pyke,Support,0.461,9
Rakan,Top,Milio,Support,0.5389,9
Rakan,Top,Sion,Top,0.4382,7
Rakan,Top,Teemo,Top,0.5705,8
Rakan,Top,Tryndamere,Top,0.4294,8
Rakan,Top,Jax,Top,0.5689,19
Rakan,Top,Chogath,Top,0.5193,10
Rakan,Top,Irelia,Top,0.4291,5
Rakan,Top,Gangplank,Top,0.5464,15
Rakan,Top,Malphite,Top,0.5183,8
Rakan,Top,Renekton,Top,0.4672,10
Rakan,Top,Nasus,Top,0.4339,9
Rakan,Top,Pantheon,Top,0.5708,5
Rakan,Top,Garen,Top,0.5685,12
Rakan,Top,Riven,Top,0.4528,7
Rakan,Top,Volibear,Top,0.4416,8
Rakan,Top,Fiora,Top,0.5076,7
Rakan,Top,Darius,Top,0.5148,13
Rakan,Top,Jayce,Top,0.4375,9
Rakan,Top,Yasuo,Top,0.5616,5
Rakan,Top,Camille,Top,0.4892,11
Rakan,Top,Aatrox,Top,0.5091,15
Rakan,Top,Illaoi,Top,0.4688,6
Rakan,Top,Ornn,Top,0.4296,5
Rakan,Top,Yone,Top,0.4755,14
Rakan,Top,Ambessa,Top,0.5332,7
Rakan,Top,Sett,Top,0.4318,7
Rakan,Top,KSante,Top,0.4933,9
Rakan,Jungle,Olaf,Top,0.4899,5
Rakan,Jungle,Sion,Top,0.5584,6
Rakan,Jungle,Jax,Top,0.5062,9
Rakan,Jungle,Chogath,Top,0.4892,8
Rakan,Jungle,DrMundo,Top,0.4608,5
Rakan,Jungle,Irelia,Top,0.4971,5
Rakan,Jungle,Gangplank,Top,0.4529,9
Rakan,Jungle,Malphite,Top,0.4939,13
Rakan,Jungle,Renekton,Top,0.5593,10
Rakan,Jungle,Nasus,Top,0.5437,10
Rakan,Jungle,Pantheon,Top,0.52,5
Rakan,Jungle,Mordekaiser,Top,0.515,9
Rakan,Jungle,Yorick,Top,0.4499,7
Rakan,Jungle,Akali,Top,0.4846,5
Rakan,Jungle,Garen,Top,0.5079,7
Rakan,Jungle,Shen,Top,0.5106,7
Rakan,Jungle,Darius,Top,0.4543,10
Rakan,Jungle,Jayce,Top,0.5377,16
Rakan,Jungle,Gnar,Top,0.4894,5
Rakan,Jungle,Yasuo,Top,0.5711,8
Rakan,Jungle,Camille,Top,0.4522,7
Rakan,Jungle,Aatrox,Top,0.4663,11
Rakan,Jungle,Illaoi,Top,0.5656,7
Rakan,Jungle,Ornn,Top,0.5515,6
Rakan,Jungle,Yone,Top,0.5654,15
Rakan,Jungle,Ambessa,Top,0.5066,9
Rakan,Jungle,Sett,Top,0.5052,11
Rakan,Jungle,KSante,Top,0.4933,10
Rakan,Jungle,Zaahen,Top,0.5243,7
Rakan,Jungle,Galio,Mid,0.4839,10
Rakan,Jungle,TwistedFate,Mid,0.4924,17
Rakan,Jungle,Leblanc,Mid,0.535,8
Rakan,Jungle,Vladimir,Mid,0.5534,5
Rakan,Jungle,Ryze,Mid,0.5363,6
Rakan,Jungle,Kassadin,Mid,0.5712,7
Rakan,Jungle,Veigar,Mid,0.5619,6
Rakan,Jungle,Katarina,Mid,0.5581,11
Rakan,Jungle,Orianna,Mid,0.432,9
Rakan,Jungle,Nasus,Mid,0.5705,9
Rakan,Jungle,Akali,Mid,0.5667,8
Rakan,Jungle,Malzahar,Mid,0.557,7
Rakan,Jungle,Xerath,Mid,0.4348,5
Rakan,Jungle,Ahri,Mid,0.4905,17
Rakan,Jungle,Fizz,Mid,0.5328,8
Rakan,Jungle,Viktor,Mid,0.5135,16
Rakan,Jungle,Lissandra,Mid,0.4841,10
Rakan,Jungle,Syndra,Mid,0.4909,17
Rakan,Jungle,Yasuo,Mid,0.5708,14
Rakan,Jungle,Zed,Mid,0.5216,18
Rakan,Jungle,Ekko,Mid,0.5441,6
Rakan,Jungle,Sylas,Mid,0.4787,16
Rakan,Jungle,Vex,Mid,0.5342,6
Rakan,Jungle,Yone,Mid,0.5478,8
Rakan,Jungle,Locke,Mid,0.5251,13
Rakan,Jungle,Hwei,Mid,0.4289,8
Rakan,Jungle,Sivir,ADC,0.4738,9
Rakan,Jungle,Tristana,ADC,0.4893,19
Rakan,Jungle,MissFortune,ADC,0.4535,9
Rakan,Jungle,Ashe,ADC,0.4851,12
Rakan,Jungle,Twitch,ADC,0.4306,7
Rakan,Jungle,Corki,ADC,0.5327,6
Rakan,Jungle,Caitlyn,ADC,0.4695,22
Rakan,Jungle,Ezreal,ADC,0.5224,28
Rakan,Jungle,Draven,ADC,0.4644,6
Rakan,Jungle,Kaisa,ADC,0.4306,38
Rakan,Jungle,Jhin,ADC,0.5489,28
Rakan,Jungle,Zeri,ADC,0.5671,7
Rakan,Jungle,Jinx,ADC,0.571,20
Rakan,Jungle,Lucian,ADC,0.5361,18
Rakan,Jungle,Samira,ADC,0.5708,6
Rakan,Jungle,Xayah,ADC,0.5709,12
Rakan,Jungle,Aphelios,ADC,0.5133,12
Rakan,Jungle,Yunara,ADC,0.5059,19
Rakan,Jungle,Smolder,ADC,0.4376,7
Rakan,Jungle,Alistar,Support,0.5709,9
Rakan,Jungle,Soraka,Support,0.57,7
Rakan,Jungle,Sona,Support,0.4666,6
Rakan,Jungle,Janna,Support,0.5606,13
Rakan,Jungle,Karma,Support,0.5542,10
Rakan,Jungle,Blitzcrank,Support,0.5646,14
Rakan,Jungle,Brand,Support,0.4401,6
Rakan,Jungle,Pantheon,Support,0.5399,9
Rakan,Jungle,Leona,Support,0.4979,14
Rakan,Jungle,Lux,Support,0.5561,11
Rakan,Jungle,Nautilus,Support,0.4791,19
Rakan,Jungle,Lulu,Support,0.5703,21
Rakan,Jungle,Seraphine,Support,0.493,12
Rakan,Jungle,Braum,Support,0.5692,8
Rakan,Jungle,Senna,Support,0.4903,13
Rakan,Jungle,Nami,Support,0.4691,15
Rakan,Jungle,Yuumi,Support,0.5644,13
Rakan,Jungle,Thresh,Support,0.5016,21
Rakan,Jungle,Bard,Support,0.4874,13
Rakan,Jungle,Rell,Support,0.5659,9
Rakan,Jungle,Pyke,Support,0.4459,14
Rakan,Jungle,Milio,Support,0.504,8
Rakan,Jungle,XinZhao,Jungle,0.447,5
Rakan,Jungle,MasterYi,Jungle,0.5448,13
Rakan,Jungle,Chogath,Jungle,0.5047,8
Rakan,Jungle,Shaco,Jungle,0.5694,7
Rakan,Jungle,Nocturne,Jungle,0.563,13
Rakan,Jungle,JarvanIV,Jungle,0.5119,18
Rakan,Jungle,MonkeyKing,Jungle,0.537,9
Rakan,Jungle,LeeSin,Jungle,0.4825,28
Rakan,Jungle,Nidalee,Jungle,0.4404,14
Rakan,Jungle,Talon,Jungle,0.5034,13
Rakan,Jungle,Graves,Jungle,0.469,15
Rakan,Jungle,Rengar,Jungle,0.5272,7
Rakan,Jungle,Hecarim,Jungle,0.5657,13
Rakan,Jungle,Khazix,Jungle,0.4703,15
Rakan,Jungle,Kayn,Jungle,0.5491,5
Rakan,Jungle,Belveth,Jungle,0.5375,7
Rakan,Jungle,Viego,Jungle,0.4838,18
Rakan,Jungle,Zed,Jungle,0.5688,6
Rakan,Jungle,Ekko,Jungle,0.57,8
